"timeStamp","sixtyKTemp","threeKTemp","baseTemp"
1450041751,48.046,2.9537,0.45
1450041746,48.046,2.9582,0.45
1450041741,48.046,2.9507,0.45
1450041736,48.047,2.9532,0.45
1450041730,48.047,2.9585,0.44
1450041725,48.047,2.9512,0.45
1450041720,48.046,2.9526,0.44
1450041715,48.045,2.9574,0.44
1450041710,48.045,2.9529,0.44
1450041704,48.046,2.9513,0.44
1450041699,48.044,2.958,0.44
1450041694,48.045,2.954,0.44
1450041689,48.044,2.9507,0.44
1450041684,48.043,2.9575,0.44
1450041679,48.042,2.9538,0.44
1450041673,48.042,2.9494,0.44
1450041668,48.042,2.9562,0.44
1450041663,48.042,2.957,0.44
1450041658,48.041,2.9501,0.44
1450041653,48.042,2.9547,0.44
1450041648,48.042,2.9585,0.44
1450041642,48.041,2.9507,0.44
1450041637,48.04,2.9541,0.44
1450041632,48.04,2.9592,0.43
1450041627,48.04,2.9518,0.43
1450041622,48.039,2.953,0.43
1450041617,48.038,2.9596,0.43
1450041611,48.037,2.9542,0.43
1450041606,48.036,2.9529,0.43
1450041601,48.036,2.9602,0.43
1450041596,48.035,2.9556,0.43
1450041591,48.034,2.9539,0.43
1450041586,48.033,2.9603,0.43
1450041580,48.031,2.9585,0.43
1450041575,48.03,2.9533,0.43
1450041570,48.03,2.9616,0.43
1450041565,48.029,2.9615,0.43
1450041560,48.028,2.956,0.43
1450041555,48.028,2.9637,0.43
1450041549,48.028,2.9639,0.43
1450041544,48.027,2.9578,0.43
1450041539,48.028,2.9629,0.43
1450041534,48.028,2.9668,0.42
1450041529,48.027,2.9592,0.42
1450041524,48.026,2.964,0.42
1450041518,48.026,2.9684,0.42
1450041513,48.026,2.9609,0.42
1450041508,48.026,2.965,0.42
1450041503,48.027,2.9691,0.42
1450041498,48.027,2.9624,0.42
1450041493,48.027,2.9628,0.42
1450041487,48.026,2.9691,0.42
1450041482,48.027,2.9632,0.42
1450041477,48.026,2.9623,0.42
1450041472,48.027,2.9687,0.42
1450041467,48.028,2.9652,0.42
1450041462,48.028,2.9604,0.42
1450041456,48.029,2.9678,0.42
1450041451,48.029,2.9658,0.42
1450041446,48.03,2.9598,0.42
1450041441,48.031,2.9662,0.42
1450041436,48.032,2.9663,0.41
1450041431,48.033,2.958,0.41
1450041425,48.035,2.9627,0.41
1450041420,48.036,2.9648,0.41
1450041415,48.037,2.9568,0.41
1450041410,48.038,2.9617,0.41
1450041405,48.038,2.9646,0.41
1450041400,48.038,2.9563,0.41
1450041394,48.039,2.9599,0.41
1450041389,48.038,2.9634,0.41
1450041384,48.039,2.9566,0.41
1450041379,48.039,2.9568,0.41
1450041374,48.039,2.9631,0.41
1450041369,48.039,2.9592,0.41
1450041363,48.039,2.9547,0.41
1450041358,48.038,2.9617,0.41
1450041353,48.039,2.9593,0.41
1450041348,48.04,2.9544,0.4
1450041343,48.04,2.9601,0.41
1450041338,48.041,2.9609,0.4
1450041332,48.041,2.9539,0.4
1450041327,48.042,2.9597,0.4
1450041322,48.043,2.9618,0.4
1450041317,48.044,2.9537,0.4
1450041312,48.044,2.9575,0.4
1450041307,48.044,2.9615,0.4
1450041301,48.044,2.9541,0.4
1450041296,48.044,2.9561,0.4
1450041291,48.043,2.9612,0.4
1450041286,48.043,2.9539,0.4
1450041281,48.044,2.9557,0.4
1450041276,48.043,2.9615,0.4
1450041270,48.042,2.9552,0.4
1450041265,48.043,2.955,0.4
1450041260,48.043,2.9624,0.4
1450041255,48.043,2.9586,0.4
1450041250,48.043,2.9552,0.4
1450041244,48.042,2.9623,0.4
1450041239,48.041,2.9591,0.4
1450041234,48.04,2.9551,0.39
1450041229,48.039,2.9623,0.39
1450041224,48.038,2.9637,0.39
1450041219,48.037,2.9574,0.39
1450041213,48.037,2.9641,0.39
1450041208,48.036,2.9656,0.39
1450041203,48.036,2.9588,0.39
1450041198,48.035,2.9647,0.39
1450041193,48.033,2.9675,0.39
1450041188,48.033,2.9607,0.39
1450041182,48.032,2.9647,0.39
1450041177,48.032,2.9694,0.39
1450041172,48.032,2.9616,0.39
1450041167,48.032,2.9641,0.39
1450041162,48.031,2.9698,0.39
1450041157,48.03,2.9623,0.39
1450041151,48.029,2.9642,0.39
1450041146,48.03,2.9697,0.39
1450041141,48.031,2.9628,0.39
1450041136,48.032,2.9644,0.39
1450041131,48.032,2.9699,0.38
1450041126,48.033,2.9657,0.38
1450041120,48.034,2.962,0.38
1450041115,48.035,2.968,0.38
1450041110,48.035,2.9665,0.38
1450041105,48.035,2.9597,0.38
1450041100,48.036,2.9658,0.38
1450041095,48.035,2.9655,0.38
1450041089,48.036,2.9587,0.38
1450041084,48.035,2.9652,0.38
1450041079,48.034,2.966,0.38
1450041074,48.034,2.9595,0.38
1450041069,48.034,2.9641,0.38
1450041064,48.036,2.9684,0.38
1450041058,48.036,2.9614,0.38
1450041053,48.037,2.9645,0.38
1450041048,48.038,2.9686,0.38
1450041043,48.039,2.9599,0.38
1450041038,48.04,2.9607,0.38
1450041033,48.042,2.9663,0.38
1450041027,48.042,2.9607,0.37
1450041022,48.042,2.9586,0.38
1450041017,48.042,2.9645,0.37
1450041012,48.042,2.9593,0.37
1450041007,48.044,2.9569,0.37
1450041002,48.043,2.9631,0.37
1450040996,48.042,2.9598,0.37
1450040991,48.043,2.9542,0.37
1450040986,48.042,2.9618,0.37
1450040981,48.043,2.9607,0.37
1450040976,48.041,2.9546,0.37
1450040971,48.042,2.9615,0.37
1450040965,48.042,2.9609,0.37
1450040960,48.042,2.9543,0.37
1450040955,48.042,2.9617,0.37
1450040950,48.042,2.9619,0.37
1450040945,48.041,2.955,0.37
1450040939,48.04,2.9618,0.37
1450040934,48.039,2.9616,0.37
1450040929,48.038,2.9552,0.37
1450040924,48.037,2.9602,0.37
1450040919,48.037,2.9645,0.37
1450040914,48.036,2.9566,0.37
1450040908,48.036,2.9611,0.36
1450040903,48.037,2.9654,0.37
1450040898,48.038,2.9576,0.36
1450040893,48.038,2.9595,0.36
1450040888,48.039,2.9657,0.36
1450040883,48.039,2.9594,0.36
1450040877,48.04,2.9591,0.36
1450040872,48.041,2.9658,0.36
1450040867,48.041,2.96,0.36
1450040862,48.041,2.9588,0.36
1450040857,48.041,2.9655,0.36
1450040852,48.041,2.9605,0.36
1450040846,48.041,2.9586,0.36
1450040841,48.04,2.9654,0.36
1450040836,48.041,2.961,0.36
1450040831,48.04,2.9594,0.36
1450040826,48.039,2.9663,0.36
1450040821,48.039,2.9618,0.36
1450040815,48.039,2.9595,0.36
1450040810,48.04,2.967,0.36
1450040805,48.04,2.9631,0.36
1450040800,48.041,2.9598,0.36
1450040795,48.042,2.9665,0.36
1450040790,48.042,2.9647,0.36
1450040784,48.043,2.958,0.36
1450040779,48.043,2.9645,0.35
1450040774,48.043,2.9649,0.35
1450040769,48.043,2.9572,0.35
1450040764,48.043,2.9635,0.35
1450040758,48.044,2.9649,0.35
1450040753,48.045,2.9589,0.35
1450040748,48.045,2.9625,0.35
1450040743,48.045,2.9661,0.35
1450040738,48.046,2.9581,0.35
1450040733,48.047,2.9613,0.35
1450040727,48.047,2.9658,0.35
1450040722,48.047,2.9583,0.35
1450040717,48.047,2.9613,0.35
1450040712,48.048,2.9659,0.35
1450040707,48.048,2.96,0.35
1450040702,48.048,2.9591,0.35
1450040696,48.05,2.9659,0.35
1450040691,48.05,2.9608,0.35
1450040686,48.049,2.9584,0.35
1450040681,48.049,2.9647,0.35
1450040676,48.049,2.9598,0.35
1450040671,48.048,2.9578,0.35
1450040665,48.049,2.9645,0.35
1450040660,48.049,2.9606,0.35
1450040655,48.049,2.9578,0.34
1450040650,48.05,2.9639,0.34
1450040645,48.05,2.9604,0.34
1450040640,48.051,2.9551,0.34
1450040634,48.052,2.9619,0.34
1450040629,48.052,2.9626,0.34
1450040624,48.053,2.9563,0.34
1450040619,48.054,2.9601,0.34
1450040614,48.054,2.9636,0.34
1450040609,48.056,2.9562,0.34
1450040603,48.056,2.9601,0.34
1450040598,48.057,2.9639,0.34
1450040593,48.056,2.9576,0.34
1450040588,48.057,2.9573,0.34
1450040583,48.056,2.9637,0.34
1450040578,48.057,2.958,0.34
1450040572,48.056,2.9571,0.34
1450040567,48.055,2.9632,0.34
1450040562,48.054,2.9617,0.34
1450040557,48.053,2.9569,0.34
1450040552,48.053,2.9642,0.34
1450040547,48.052,2.9629,0.34
1450040541,48.05,2.9574,0.34
1450040536,48.05,2.9646,0.34
1450040531,48.05,2.964,0.34
1450040526,48.049,2.9583,0.34
1450040521,48.049,2.9648,0.34
1450040516,48.049,2.9663,0.33
1450040510,48.049,2.959,0.33
1450040505,48.05,2.9636,0.33
1450040500,48.049,2.9678,0.33
1450040495,48.051,2.9597,0.33
1450040490,48.052,2.964,0.33
1450040485,48.054,2.9681,0.33
1450040479,48.053,2.9615,0.33
1450040474,48.055,2.9608,0.33
1450040469,48.054,2.9671,0.33
1450040464,48.054,2.9611,0.33
1450040459,48.054,2.9601,0.33
1450040453,48.054,2.9674,0.33
1450040448,48.053,2.9623,0.33
1450040443,48.053,2.9603,0.33
1450040438,48.054,2.9679,0.33
1450040433,48.055,2.9652,0.33
1450040428,48.055,2.959,0.33
1450040422,48.055,2.9655,0.33
1450040417,48.055,2.9651,0.33
1450040412,48.055,2.9586,0.33
1450040407,48.056,2.965,0.33
1450040402,48.056,2.965,0.33
1450040397,48.056,2.9587,0.33
1450040391,48.057,2.9631,0.33
1450040386,48.058,2.9672,0.33
1450040381,48.059,2.9592,0.32
1450040376,48.059,2.962,0.32
1450040371,48.06,2.9655,0.32
1450040366,48.061,2.9573,0.32
1450040360,48.061,2.9607,0.32
1450040355,48.062,2.965,0.32
1450040350,48.061,2.9586,0.32
1450040345,48.062,2.9581,0.32
1450040340,48.061,2.9647,0.32
1450040335,48.059,2.9592,0.32
1450040329,48.06,2.9582,0.32
1450040324,48.059,2.9656,0.32
1450040319,48.058,2.9598,0.32
1450040314,48.057,2.9583,0.32
1450040309,48.057,2.9652,0.32
1450040304,48.056,2.9609,0.32
1450040298,48.055,2.9586,0.32
1450040293,48.056,2.9651,0.32
1450040288,48.055,2.964,0.32
1450040283,48.055,2.9575,0.32
1450040278,48.055,2.9648,0.32
1450040273,48.055,2.9648,0.32
1450040267,48.056,2.958,0.32
1450040262,48.055,2.9646,0.32
1450040257,48.057,2.9653,0.32
1450040252,48.058,2.9589,0.32
1450040247,48.059,2.963,0.32
1450040242,48.061,2.9673,0.32
1450040236,48.062,2.9591,0.31
1450040231,48.064,2.9627,0.31
1450040226,48.065,2.9663,0.31
1450040221,48.066,2.9581,0.31
1450040216,48.066,2.9604,0.31
1450040210,48.066,2.9649,0.31
1450040205,48.065,2.957,0.31
1450040200,48.065,2.959,0.31
1450040195,48.065,2.9643,0.31
1450040190,48.064,2.9569,0.31
1450040185,48.065,2.9575,0.31
1450040179,48.065,2.9641,0.31
1450040174,48.064,2.9596,0.31
1450040169,48.064,2.9575,0.31
1450040164,48.063,2.9649,0.31
1450040159,48.063,2.9634,0.31
1450040154,48.062,2.9578,0.31
1450040148,48.061,2.965,0.31
1450040143,48.06,2.9641,0.31
1450040138,48.06,2.9578,0.31
1450040133,48.059,2.9647,0.31
1450040128,48.059,2.9657,0.31
1450040123,48.059,2.9584,0.31
1450040117,48.06,2.9637,0.31
1450040112,48.06,2.9673,0.31
1450040107,48.06,2.959,0.31
1450040102,48.059,2.9629,0.31
1450040097,48.059,2.9664,0.31
1450040092,48.059,2.9599,0.31
1450040086,48.057,2.9603,0.3
1450040081,48.057,2.9661,0.3
1450040076,48.056,2.96,0.3
1450040071,48.056,2.96,0.3
1450040066,48.055,2.9663,0.3
1450040061,48.055,2.9611,0.3
1450040055,48.056,2.9604,0.3
1450040050,48.056,2.9658,0.3
1450040045,48.056,2.9634,0.3
1450040040,48.056,2.9575,0.3
1450040035,48.055,2.9646,0.3
1450040030,48.056,2.9636,0.3
1450040024,48.055,2.9576,0.3
1450040019,48.055,2.9646,0.3
1450040014,48.055,2.9638,0.3
1450040009,48.054,2.9577,0.3
1450040004,48.054,2.9627,0.3
1450039999,48.054,2.9656,0.3
1450039993,48.054,2.9584,0.3
1450039988,48.053,2.9624,0.3
1450039983,48.053,2.9662,0.3
1450039978,48.053,2.9584,0.3
1450039973,48.053,2.9625,0.3
1450039968,48.054,2.9668,0.3
1450039962,48.055,2.9591,0.3
1450039957,48.055,2.9627,0.3
1450039952,48.056,2.9672,0.3
1450039947,48.057,2.9593,0.3
1450039942,48.056,2.9602,0.3
1450039936,48.056,2.9665,0.3
1450039931,48.057,2.9605,0.3
1450039926,48.056,2.9588,0.29
1450039921,48.057,2.9657,0.29
1450039916,48.058,2.9606,0.29
1450039911,48.058,2.9582,0.29
1450039905,48.058,2.9652,0.29
1450039900,48.057,2.9609,0.29
1450039895,48.057,2.9583,0.29
1450039890,48.057,2.9655,0.29
1450039885,48.057,2.9618,0.29
1450039880,48.056,2.9582,0.29
1450039874,48.056,2.9657,0.29
1450039869,48.055,2.9626,0.29
1450039864,48.056,2.9579,0.29
1450039859,48.056,2.9647,0.29
1450039854,48.055,2.9657,0.29
1450039849,48.055,2.9586,0.29
1450039843,48.055,2.9644,0.29
1450039838,48.055,2.9663,0.29
1450039833,48.055,2.9596,0.29
1450039828,48.055,2.9625,0.29
1450039823,48.053,2.9674,0.29
1450039818,48.053,2.9601,0.29
1450039812,48.052,2.963,0.29
1450039807,48.051,2.968,0.29
1450039802,48.051,2.9633,0.29
1450039797,48.051,2.9617,0.29
1450039792,48.051,2.9685,0.29
1450039787,48.052,2.964,0.29
1450039781,48.052,2.9612,0.29
1450039776,48.053,2.9675,0.29
1450039771,48.055,2.9634,0.29
1450039766,48.055,2.9591,0.29
1450039761,48.055,2.9656,0.29
1450039756,48.056,2.9648,0.29
1450039750,48.056,2.9582,0.28
1450039745,48.057,2.9646,0.28
1450039740,48.057,2.9648,0.28
1450039735,48.057,2.9581,0.28
1450039730,48.057,2.9637,0.28
1450039725,48.059,2.9643,0.28
1450039719,48.058,2.9577,0.28
1450039714,48.06,2.9612,0.28
1450039709,48.061,2.9655,0.28
1450039704,48.062,2.9579,0.28
1450039699,48.061,2.9607,0.28
1450039693,48.062,2.9651,0.28
1450039688,48.062,2.9575,0.28
1450039683,48.06,2.9602,0.28
1450039678,48.06,2.9652,0.28
1450039673,48.059,2.9598,0.28
1450039668,48.059,2.9582,0.28
1450039662,48.059,2.9651,0.28
1450039657,48.058,2.9602,0.28
1450039652,48.056,2.9592,0.28
1450039647,48.056,2.966,0.28
1450039642,48.056,2.9617,0.28
1450039637,48.055,2.9595,0.28
1450039631,48.055,2.9662,0.28
1450039626,48.055,2.9617,0.28
1450039621,48.054,2.959,0.28
1450039616,48.055,2.965,0.28
1450039611,48.056,2.9647,0.28
1450039606,48.056,2.9591,0.28
1450039600,48.056,2.966,0.28
1450039595,48.056,2.966,0.28
1450039590,48.056,2.9592,0.28
1450039585,48.056,2.9659,0.28
1450039580,48.055,2.9674,0.28
1450039575,48.054,2.9599,0.28
1450039569,48.054,2.9649,0.27
1450039564,48.053,2.9686,0.27
1450039559,48.054,2.9606,0.27
1450039554,48.055,2.9648,0.27
1450039549,48.056,2.9692,0.27
1450039544,48.055,2.9608,0.27
1450039538,48.055,2.9646,0.27
1450039533,48.055,2.9689,0.27
1450039528,48.055,2.9628,0.27
1450039523,48.055,2.9631,0.27
1450039518,48.054,2.9694,0.27
1450039513,48.053,2.9665,0.27
1450039507,48.053,2.9628,0.27
1450039502,48.052,2.9707,0.27
1450039497,48.052,2.9689,0.27
1450039492,48.052,2.9642,0.27
1450039487,48.05,2.9715,0.27
1450039482,48.049,2.9693,0.27
1450039476,48.049,2.9639,0.27
1450039471,48.048,2.9713,0.27
1450039466,48.048,2.9701,0.27
1450039461,48.048,2.9646,0.27
1450039456,48.049,2.9717,0.27
1450039450,48.049,2.9703,0.27
1450039445,48.05,2.9635,0.27
1450039440,48.05,2.97,0.27
1450039435,48.05,2.9695,0.27
1450039430,48.05,2.963,0.27
1450039425,48.05,2.9698,0.27
1450039419,48.05,2.9718,0.27
1450039414,48.05,2.9639,0.27
1450039409,48.052,2.9677,0.27
1450039404,48.052,2.9713,0.27
1450039399,48.054,2.9631,0.27
1450039394,48.055,2.9672,0.27
1450039388,48.056,2.971,0.27
1450039383,48.057,2.963,0.27
1450039378,48.058,2.966,0.27
1450039373,48.06,2.9696,0.26
1450039368,48.061,2.9613,0.26
1450039363,48.061,2.9638,0.26
1450039357,48.062,2.9678,0.26
1450039352,48.062,2.9616,0.26
1450039347,48.063,2.9601,0.26
1450039342,48.063,2.9667,0.26
1450039337,48.064,2.961,0.26
1450039332,48.063,2.9589,0.26
1450039326,48.063,2.9657,0.26
1450039321,48.062,2.9611,0.26
1450039316,48.062,2.959,0.26
1450039311,48.063,2.9658,0.26
1450039306,48.062,2.9612,0.26
1450039300,48.062,2.9585,0.26
1450039295,48.062,2.9661,0.26
1450039290,48.062,2.9646,0.26
1450039285,48.063,2.9584,0.26
1450039280,48.062,2.965,0.26
1450039275,48.062,2.9649,0.26
1450039269,48.063,2.9579,0.26
1450039264,48.062,2.9642,0.26
1450039259,48.063,2.9654,0.26
1450039254,48.064,2.9584,0.26
1450039249,48.065,2.9622,0.26
1450039244,48.066,2.9663,0.26
1450039238,48.067,2.9582,0.26
1450039233,48.068,2.9609,0.26
1450039228,48.069,2.9652,0.26
1450039223,48.069,2.9574,0.26
1450039218,48.069,2.96,0.26
1450039213,48.07,2.9651,0.26
1450039207,48.07,2.9599,0.26
1450039202,48.07,2.958,0.26
1450039197,48.07,2.965,0.26
1450039192,48.071,2.9605,0.26
1450039187,48.071,2.9579,0.26
1450039182,48.07,2.9645,0.26
1450039176,48.071,2.9606,0.26
1450039171,48.071,2.9573,0.26
1450039166,48.071,2.9641,0.26
1450039161,48.071,2.96,0.25
1450039156,48.07,2.956,0.25
1450039151,48.069,2.963,0.25
1450039145,48.069,2.9608,0.25
1450039140,48.069,2.9552,0.25
1450039135,48.068,2.9623,0.25
1450039130,48.068,2.9643,0.25
1450039125,48.068,2.957,0.25
1450039120,48.067,2.963,0.25
1450039114,48.067,2.965,0.25
1450039109,48.067,2.9586,0.25
1450039104,48.068,2.961,0.25
1450039099,48.068,2.9654,0.25
1450039094,48.068,2.9593,0.25
1450039089,48.067,2.9576,0.25
1450039083,48.067,2.9637,0.25
1450039078,48.067,2.9614,0.25
1450039073,48.067,2.9566,0.25
1450039068,48.067,2.9639,0.25
1450039063,48.067,2.9621,0.25
1450039058,48.067,2.957,0.25
1450039052,48.067,2.9628,0.25
1450039047,48.068,2.9651,0.25
1450039042,48.068,2.9572,0.25
1450039037,48.069,2.9622,0.25
1450039032,48.067,2.9644,0.25
1450039027,48.068,2.9571,0.25
1450039021,48.068,2.962,0.25
1450039016,48.068,2.9657,0.25
1450039011,48.068,2.958,0.25
1450039006,48.068,2.9605,0.25
1450039001,48.068,2.9657,0.25
1450038996,48.069,2.9604,0.25
1450038990,48.069,2.9585,0.25
1450038985,48.068,2.9642,0.25
1450038980,48.069,2.9629,0.25
1450038975,48.069,2.9567,0.25
1450038970,48.07,2.9625,0.25
1450038965,48.069,2.9645,0.25
1450038960,48.069,2.9578,0.25
1450038954,48.069,2.9611,0.25
1450038949,48.068,2.9651,0.24
1450038944,48.068,2.9577,0.24
1450038939,48.068,2.9609,0.24
1450038934,48.068,2.9663,0.24
1450038929,48.068,2.9611,0.24
1450038923,48.068,2.9598,0.24
1450038918,48.068,2.9669,0.24
1450038913,48.069,2.9625,0.24
1450038908,48.069,2.9592,0.24
1450038903,48.069,2.9673,0.24
1450038898,48.07,2.967,0.24
1450038892,48.07,2.9595,0.24
1450038887,48.071,2.9653,0.24
1450038882,48.071,2.967,0.24
1450038877,48.071,2.9592,0.24
1450038872,48.071,2.9649,0.24
1450038867,48.071,2.9671,0.24
1450038861,48.072,2.9597,0.24
1450038856,48.072,2.9656,0.24
1450038851,48.072,2.9678,0.24
1450038846,48.071,2.9602,0.24
1450038841,48.071,2.9637,0.24
1450038836,48.07,2.9691,0.24
1450038830,48.07,2.9615,0.24
1450038825,48.07,2.9634,0.24
1450038820,48.069,2.9689,0.24
1450038815,48.067,2.965,0.24
1450038810,48.066,2.9631,0.24
1450038804,48.064,2.9709,0.24
1450038799,48.064,2.9669,0.24
1450038794,48.063,2.9644,0.24
1450038789,48.062,2.9706,0.24
1450038784,48.061,2.9706,0.24
1450038779,48.061,2.9649,0.24
1450038774,48.06,2.9721,0.24
1450038768,48.06,2.9717,0.24
1450038763,48.059,2.9659,0.24
1450038758,48.06,2.9718,0.24
1450038753,48.061,2.9749,0.24
1450038748,48.063,2.9668,0.24
1450038742,48.065,2.9706,0.24
1450038737,48.066,2.972,0.24
1450038732,48.068,2.9634,0.24
1450038727,48.068,2.9678,0.24
1450038722,48.069,2.9704,0.24
1450038717,48.07,2.9633,0.24
1450038711,48.071,2.9632,0.24
1450038706,48.072,2.969,0.23
1450038701,48.073,2.9617,0.23
1450038696,48.073,2.9616,0.23
1450038691,48.074,2.9672,0.23
1450038686,48.076,2.9602,0.23
1450038680,48.076,2.9597,0.23
1450038675,48.078,2.9658,0.23
1450038670,48.078,2.9588,0.23
1450038665,48.078,2.956,0.23
1450038660,48.079,2.9623,0.23
1450038655,48.079,2.9596,0.23
1450038649,48.078,2.9552,0.23
1450038644,48.078,2.9626,0.23
1450038639,48.077,2.9608,0.23
1450038634,48.078,2.9564,0.23
1450038629,48.077,2.9625,0.23
1450038624,48.078,2.9639,0.23
1450038618,48.079,2.9562,0.23
1450038613,48.078,2.9623,0.23
1450038608,48.079,2.9649,0.23
1450038603,48.079,2.9573,0.23
1450038598,48.08,2.9603,0.23
1450038593,48.081,2.9652,0.23
1450038587,48.082,2.9568,0.23
1450038582,48.084,2.9586,0.23
1450038577,48.085,2.9636,0.23
1450038572,48.085,2.9556,0.23
1450038567,48.085,2.9557,0.23
1450038562,48.085,2.9624,0.23
1450038556,48.087,2.9571,0.23
1450038551,48.086,2.9548,0.23
1450038546,48.087,2.9616,0.23
1450038541,48.087,2.9575,0.23
1450038536,48.087,2.9554,0.23
1450038531,48.087,2.9607,0.23
1450038525,48.085,2.9598,0.23
1450038520,48.084,2.9538,0.23
1450038515,48.084,2.961,0.23
1450038510,48.083,2.9615,0.23
1450038505,48.082,2.9547,0.23
1450038500,48.082,2.9616,0.23
1450038494,48.082,2.9619,0.23
1450038489,48.081,2.9552,0.23
1450038484,48.081,2.96,0.23
1450038479,48.08,2.9639,0.23
1450038474,48.079,2.956,0.23
1450038469,48.078,2.9601,0.23
1450038463,48.077,2.9646,0.23
1450038458,48.077,2.9574,0.23
1450038453,48.077,2.9615,0.22
1450038448,48.078,2.9664,0.22
1450038443,48.078,2.9607,0.22
1450038438,48.078,2.9603,0.22
1450038432,48.078,2.9668,0.22
1450038427,48.078,2.9616,0.22
1450038422,48.078,2.96,0.22
1450038417,48.077,2.9667,0.22
1450038412,48.077,2.9618,0.22
1450038406,48.077,2.9598,0.22
1450038401,48.077,2.9663,0.22
1450038396,48.076,2.965,0.22
1450038391,48.075,2.9596,0.22
1450038386,48.075,2.967,0.22
1450038381,48.075,2.9663,0.22
1450038375,48.074,2.9597,0.22
1450038370,48.074,2.9649,0.22
1450038365,48.074,2.9682,0.22
1450038360,48.075,2.9605,0.22
1450038355,48.075,2.9659,0.22
1450038350,48.075,2.9693,0.22
1450038344,48.076,2.9602,0.22
1450038339,48.076,2.9641,0.22
1450038334,48.078,2.9674,0.22
1450038329,48.077,2.9591,0.22
1450038324,48.078,2.9608,0.22
1450038319,48.077,2.9661,0.22
1450038313,48.077,2.9599,0.22
1450038308,48.077,2.9598,0.22
1450038303,48.075,2.966,0.22
1450038298,48.075,2.9609,0.22
1450038293,48.074,2.9588,0.22
1450038288,48.074,2.9659,0.22
1450038282,48.073,2.9645,0.22
1450038277,48.072,2.9594,0.22
1450038272,48.072,2.9669,0.22
1450038267,48.072,2.9661,0.22
1450038262,48.071,2.9599,0.22
1450038257,48.071,2.9665,0.22
1450038251,48.071,2.9662,0.22
1450038246,48.071,2.9595,0.22
1450038241,48.072,2.9667,0.22
1450038236,48.072,2.9669,0.22
1450038231,48.072,2.96,0.22
1450038226,48.072,2.9667,0.22
1450038220,48.072,2.9672,0.22
1450038215,48.073,2.9602,0.22
1450038210,48.074,2.964,0.22
